"","trdar_cd_nm","한글id"
"1","백석동길","백석"
"2","한천로46길","한천"
"3","숭인동길","숭인"
"4","옥인길","옥인"
"5","율곡로10길","율곡"
"6","창신5길","창신"
"7","창신길","창신"
"8","동호로11길","동호"
"9","동호로15길","동호"
"10","서빙고로71길","서빙"
"11","소월로20길","소월"
"12","신흥로20길","신흥"
"13","통일로12길","통일"
"14","이태원로54길","이태"
"15","장문로45길","장문"
"16","동호로20길","동호"
"17","한강대로88길","한강"
"18","한남대로20길","한남"
"19","성수일로6길","성수"
"20","송정12라길","송정"
"21","송정4가길","송정"
"22","청파로47길","청파"
"23","용답중앙길","용답"
"24","장터길","장터"
"25","회나무로13길","회나"
"26","청계천로10나길","청계"
"27","율곡로16길","율곡"
"28","이화장길","이화"
"29","평창길","평창"
"30","필운대로1길","필운"
"31","동호로8길","동호"
"32","명동길","명동"
"33","자하문로7길","자하"
"34","우사단로10길","우사"
"35","우사단로14길","우사"
"36","난계로11길","난계"
"37","청파로47나길","청파"
"38","청파로71길","청파"
"39","삼일대로4길","삼일"
"40","효창원로39길","효창"
"41","후암로28길","후암"
"42","우사단로4길","우사"
"43","아차산로11길","아차"
"44","아차산로15길","아차"
"45","청파로73길","청파"
"46","한림말3길","한림"
"47","한림말길","한림"
"48","고산자로6길","고산"
"49","아차산로5길","아차"
"50","광나루로12길","광나"
"51","종로24길","종로"
"52","종로58가길","종로"
"53","난계로21길","난계"
"54","다산로33길","다산"
"55","장충단로8길","장충"
"56","청구로17길","청구"
"57","종로65길","종로"
"58","원효로19길","원효"
"59","원효로41길","원효"
"60","다산로36길","다산"
"61","한강대로104길","한강"
"62","한강대로15길","한강"
"63","청구로1길","청구"
"64","금호산2길","금호"
"65","금호산길","금호"
"66","원효로53길","원효"
"67","왕십리로14길","왕십"
"68","왕십리로21길","왕십"
"69","한강대로43길","한강"
"70","둘레9길","둘레"
"71","왕십리로26길","왕십"
"72","지봉로8길","지봉"
"73","창경궁로35길","창경"
"74","다산로38길","다산"
"75","다산로39길","다산"
"76","퇴계로12길","퇴계"
"77","퇴계로18길","퇴계"
"78","창신2길","창신"
"79","원효로89길","원효"
"80","이촌로22길","이촌"
"81","동호로10길","동호"
"82","한강대로52길","한강"
"83","한강대로62길","한강"
"84","퇴계로46길","퇴계"
"85","뚝섬로5길","뚝섬"
"86","마장로27길","마장"
"87","이태원로27길","이태"
"88","왕십리로31길","왕십"
"89","왕십리로6길","왕십"
"90","한강대로7길","한강"
"91","마장로39길","마장"
"92","용답29길","용답"
"93","북촌로5나길","북촌"
"94","삼청로5길","삼청"
"95","성균관로5길","성균"
"96","두텁바위로1길","두텁"
"97","백범로79길","백범"
"98","백범로90길","백범"
"99","성덕정길","성덕"
"100","성수이로18길","성수"
"101","성수이로7길","성수"
"102","상원길","상원"
"103","서울숲2길","서울"
"104","성덕정17길","성덕"
"105","공항대로42길","공항"
"106","고척로21나길","고척"
"107","고척로27길","고척"
"108","오목로5길","오목"
"109","등촌로39길","등촌"
"110","등촌로51길","등촌"
"111","화곡로4길","화곡"
"112","양천로73가길","양천"
"113","우장산로6길","우장"
"114","강서로5가길","강서"
"115","개봉로11길","개봉"
"116","개봉로17길","개봉"
"117","고척로27다길","고척"
"118","범안로17길","범안"
"119","벚꽃로56길","벚꽃"
"120","등촌로55길","등촌"
"121","구로중앙로19길","구로"
"122","구로중앙로28길","구로"
"123","월정로20길","월정"
"124","부일로11길","부일"
"125","부일로15길","부일"
"126","개봉로17다길","개봉"
"127","금하로1길","금하"
"128","금하로24길","금하"
"129","시흥대로120길","시흥"
"130","목동중앙북로8길","목동"
"131","목동중앙서로7길","목동"
"132","구로중앙로34길","구로"
"133","경인로77길","경인"
"134","경인로80길","경인"
"135","부일로1길","부일"
"136","대림로44길","대림"
"137","대림로7길","대림"
"138","남부순환로112길","남부"
"139","남부순환로79길","남부"
"140","남부순환로88길","남부"
"141","목동중앙서로8가길","목동"
"142","공항대로55길","공항"
"143","공항대로59길","공항"
"144","경인로90길","경인"
"145","은행정로5길","은행"
"146","은행정로7길","은행"
"147","대림로8길","대림"
"148","가로공원로76가길","가로"
"149","가로공원로80길","가로"
"150","목동남로4길","목동"
"151","강서로5나길","강서"
"152","강서로5라길","강서"
"153","한글비석로22길","한글"
"154","통일로78길","통일"
"155","통일로87길","통일"
"156","중앙로25길","중앙"
"157","등촌로5길","등촌"
"158","방화대로21길","방화"
"159","강서로15길","강서"
"160","초록마을로3길","초록"
"161","초록마을로8길","초록"
"162","강서로8길","강서"
"163","개봉로1길","개봉"
"164","개봉로20길","개봉"
"165","통일로92길","통일"
"166","백범로16길","백범"
"167","성미산로11길","성미"
"168","방화대로6라길","방화"
"169","구로중앙로42길","구로"
"170","구로중앙로7길","구로"
"171","초원로16길","초원"
"172","새말로18길","새말"
"173","신도림로13길","신도"
"174","개봉로23가길","개봉"
"175","독산로108길","독산"
"176","독산로40길","독산"
"177","성미산로1길","성미"
"178","솔샘로65길","솔샘"
"179","수유로12길","수유"
"180","구로중앙로8길","구로"
"181","국회대로56길","국회"
"182","당산로31길","당산"
"183","오류로8길","오류"
"184","도림로112길","도림"
"185","도림로147길","도림"
"186","독산로50길","독산"
"187","목동동로12길","목동"
"188","목동동로8길","목동"
"189","오패산로30길","오패"
"190","한글비석로24길","한글"
"191","한글비석로44길","한글"
"192","당산로37길","당산"
"193","중앙로32길","중앙"
"194","중앙로36길","중앙"
"195","도림로63길","도림"
"196","강서로17가길","강서"
"197","강서로18길","강서"
"198","목동로19길","목동"
"199","개화동로23길","개화"
"200","개화동로25길","개화"
"201","가좌로7길","가좌"
"202","가재울로6길","가재"
"203","독립문로8길","독립"
"204","중앙로45길","중앙"
"205","양천로14길","양천"
"206","양천로24가길","양천"
"207","강서로29길","강서"
"208","화곡로13길","화곡"
"209","화곡로20길","화곡"
"210","곰달래로25길","곰달"
"211","개봉로2길","개봉"
"212","개봉로3길","개봉"
"213","명지대길","명지"
"214","성미산로32길","성미"
"215","성산로4길","성산"
"216","양천로24길","양천"
"217","남부순환로97길","남부"
"218","도림로12길","도림"
"219","화곡로31길","화곡"
"220","우마길","우마"
"221","중앙로15길","중앙"
"222","경인로15길","경인"
"223","독산로64길","독산"
"224","독산로70길","독산"
"225","성지3길","성지"
"226","오패산로52길","오패"
"227","오패산로67길","오패"
"228","도림로6길","도림"
"229","당산로38길","당산"
"230","당산로46길","당산"
"231","중앙로1길","중앙"
"232","도림천로21길","도림"
"233","도신로15길","도신"
"234","독산로78다길","독산"
"235","목동로9길","목동"
"236","목동중앙남로3가길","목동"
"237","인수봉로56길","인수"
"238","갈현로1길","갈현"
"239","갈현로33길","갈현"
"240","대림로22길","대림"
"241","중앙로47길","중앙"
"242","중앙로51길","중앙"
"243","도신로29길","도신"
"244","강서로35길","강서"
"245","강서로45길","강서"
"246","목동중앙로13나길","목동"
"247","곰달래로31길","곰달"
"248","곰달래로47길","곰달"
"249","갈현로41길","갈현"
"250","모래내로15길","모래"
"251","북아현로4길","북아"
"252","중앙로55길","중앙"
"253","양천로26길","양천"
"254","양천로49길","양천"
"255","강서로45다길","강서"
"256","화곡로44나길","화곡"
"257","화곡로59길","화곡"
"258","곰달래로53길","곰달"
"259","경인로31길","경인"
"260","경인로35길","경인"
"261","세검정로1길","세검"
"262","숭문8길","숭문"
"263","숭문길","숭문"
"264","양천로71길","양천"
"265","디지털로27길","디지"
"266","디지털로32가길","디지"
"267","화곡로64길","화곡"
"268","가산로3길","가산"
"269","가산로5길","가산"
"270","경인로47길","경인"
"271","독산로85길","독산"
"272","문성로5길","문성"
"273","신촌로12길","신촌"
"274","시흥대로84길","시흥"
"275","시흥대로94길","시흥"
"276","디지털로32길","디지"
"277","대림로29길","대림"
"278","대림로31길","대림"
"279","금하로14길","금하"
"280","남부순환로40길","남부"
"281","남부순환로58길","남부"
"282","범안로11길","범안"
"283","목동중앙로3길","목동"
"284","목동중앙본로7길","목동"
"285","가마산로61길","가마"
"286","오목로30길","오목"
"287","오목로3길","오목"
"288","대림로34길","대림"
"289","지양로7길","지양"
"290","화곡로3길","화곡"
"291","남부순환로70길","남부"
"292","강서로47길","강서"
"293","강서로47라길","강서"
"294","목동중앙북로16길","목동"
"295","곰달래로60길","곰달"
"296","공항대로38길","공항"
"297","동일로149길","동일"
"298","동일로157길","동일"
"299","동일로163길","동일"
"300","장한로27길","장한"
"301","장한로5길","장한"
"302","장한로8길","장한"
"303","천호대로77길","천호"
"304","천호대로97길","천호"
"305","한천로14길","한천"
"306","겸재로54길","겸재"
"307","공릉로12가길","공릉"
"308","공릉로2길","공릉"
"309","아리랑로4길","아리"
"310","안암로5길","안암"
"311","오패산로19길","오패"
"312","면목로78길","면목"
"313","봉우재로33길","봉우"
"314","봉화산로30길","봉화"
"315","중랑천로10길","중랑"
"316","길음로7길","길음"
"317","돌곶이로14길","돌곶"
"318","동소문로6길","동소"
"319","보국문로16길","보국"
"320","보문로13길","보문"
"321","동일로24길","동일"
"322","뚝섬로23길","뚝섬"
"323","뚝섬로24길","뚝섬"
"324","정릉로8길","정릉"
"325","종암로16길","종암"
"326","종암로19길","종암"
"327","화랑로19길","화랑"
"328","화랑로1길","화랑"
"329","화랑로32길","화랑"
"330","광나루로40길","광나"
"331","광나루로52길","광나"
"332","긴고랑로20길","긴고"
"333","왕산로32길","왕산"
"334","왕산로33길","왕산"
"335","왕산로43길","왕산"
"336","아차산로78길","아차"
"337","용마산로21길","용마"
"338","용마산로3길","용마"
"339","천호대로129길","천호"
"340","경희대로3길","경희"
"341","경희대로4길","경희"
"342","망우로18가길","망우"
"343","망우로18길","망우"
"344","망우로21길","망우"
"345","계동길","계동"
"346","퇴계로56길","퇴계"
"347","퇴계로8길","퇴계"
"348","전농로29길","전농"
"349","전농로3길","전농"
"350","전농로4길","전농"
"351","한천로33길","한천"
"352","한천로40길","한천"
"353","한천로46길","한천"
"354","답십리로75길","답십"
"355","동일로100길","동일"
"356","동일로101길","동일"
"357","퇴계로90길","퇴계"
"358","마조로16길","마조"
"359","마조로1길","마조"
"360","봉화산로4길","봉화"
"361","봉화산로56길","봉화"
"362","사가정로42길","사가"
"363","돌곶이로22길","돌곶"
"364","돌곶이로27길","돌곶"
"365","돌곶이로28길","돌곶"
"366","보문로26길","보문"
"367","보문로31길","보문"
"368","보문로32길","보문"
"369","매봉길","매봉"
"370","종암로21길","종암"
"371","종암로24가길","종암"
"372","종암로5길","종암"
"373","화랑로40길","화랑"
"374","노해로17길","노해"
"375","노해로23길","노해"
"376","긴고랑로7길","긴고"
"377","긴고랑로8길","긴고"
"378","긴고랑로9길","긴고"
"379","난계로27길","난계"
"380","돈화문로11가길","돈화"
"381","자양로11길","자양"
"382","자양로15길","자양"
"383","자양로26길","자양"
"384","난계로30길","난계"
"385","답십리로23길","답십"
"386","답십리로56길","답십"
"387","무학로16길","무학"
"388","무학로45길","무학"
"389","사가정로13길","사가"
"390","명륜길","명륜"
"391","녹사평대로11길","녹사"
"392","녹사평대로26길","녹사"
"393","제기로21길","제기"
"394","제기로5길","제기"
"395","천장산로7길","천장"
"396","휘경로14길","휘경"
"397","휘경로23길","휘경"
"398","휘경로2길","휘경"
"399","동일로112길","동일"
"400","동일로123길","동일"
"401","동일로130길","동일"
"402","녹사평대로32길","녹사"
"403","무수막길","무수"
"404","무학로6길","무학"
"405","사가정로54길","사가"
"406","신내로7가길","신내"
"407","용마산로100길","용마"
"408","돌곶이로41길","돌곶"
"409","돌곶이로8길","돌곶"
"410","동소문로13길","동소"
"411","삼선교로10길","삼선"
"412","삼선교로10다길","삼선"
"413","삼선교로16가길","삼선"
"414","무학봉28길","무학"
"415","지봉로20길","지봉"
"416","창경궁로43길","창경"
"417","한천로101가길","한천"
"418","노해로33길","노해"
"419","덕릉로40길","덕릉"
"420","덕릉로41길","덕릉"
"421","능동로13길","능동"
"422","능동로19길","능동"
"423","능동로34길","능동"
"424","백석동길","백석"
"425","북촌로11길","북촌"
"426","자양로45길","자양"
"427","자양로50길","자양"
"428","자양로53길","자양"
"429","답십리로60길","답십"
"430","답십리로63길","답십"
"431","답십리로64길","답십"
"432","사가정로23가길","사가"
"433","사가정로2길","사가"
"434","서울시립대로16길","서울"
"435","북촌로5길","북촌"
"436","녹사평대로40나길","녹사"
"437","녹사평대로46길","녹사"
"438","대사관로34길","대사"
"439","천호대로12길","천호"
"440","천호대로17길","천호"
"441","천호대로45길","천호"
"442","휘경로3길","휘경"
"443","겸재로29길","겸재"
"444","겸재로36길","겸재"
"445","동일로139가길","동일"
"446","동일로139길","동일"
"447","동일로140길","동일"
"448","무학봉길","무학"
"449","사근동길","사근"
"450","상원12길","상원"
"451","용마산로112길","용마"
"452","용마산로118길","용마"
"453","용마산로94길","용마"
"454","동소문로15길","동소"
"455","동소문로26가길","동소"
"456","동소문로2길","동소"
"457","삼양로8길","삼양"
"458","성북로8길","성북"
"459","솔샘로6길","솔샘"
"460","장위로50길","장위"
"461","정릉로26길","정릉"
"462","정릉로27길","정릉"
"463","한천로76길","한천"
"464","화랑로13길","화랑"
"465","화랑로14길","화랑"
"466","광나루로24길","광나"
"467","광나루로36길","광나"
"468","광나루로37길","광나"
"469","능동로3길","능동"
"470","능동로4길","능동"
"471","동일로18길","동일"
"472","아차산로51길","아차"
"473","아차산로55길","아차"
"474","아차산로65길","아차"
"475","자양번영로3길","자양"
"476","천호대로109길","천호"
"477","천호대로123길","천호"
"478","답십리로68길","답십"
"479","답십리로69길","답십"
"480","답십리로72길","답십"
"481","서울시립대로29길","서울"
"482","서울시립대로4길","서울"
"483","약령시로17길","약령"
"484","성대로29길","성대"
"485","서림7길","서림"
"486","승방길","승방"
"487","영등포로84길","영등"
"488","장승배기로27길","장승"
"489","흑석로13길","흑석"
"490","동작대로7길","동작"
"491","난곡로24길","난곡"
"492","난곡로26길","난곡"
"493","사당로30길","사당"
"494","남현2길","남현"
"495","남현3길","남현"
"496","신림동길","신림"
"497","반포대로9길","반포"
"498","방배로18길","방배"
"499","흑석로9길","흑석"
"500","은천로25길","은천"
"501","인헌길","인헌"
"502","난곡로34길","난곡"
"503","행운길","행운"
"504","호암로20길","호암"
"505","남현길","남현"
"506","남부순환로325길","남부"
"507","남부순환로339길","남부"
"508","방배로35길","방배"
"509","양평로22라길","양평"
"510","양평로28길","양평"
"511","장군봉1길","장군"
"512","언남길","언남"
"513","주흥15길","주흥"
"514","호암로24길","호암"
"515","강남대로140길","강남"
"516","개포로17길","개포"
"517","논현로1길","논현"
"518","디지털로57길","디지"
"519","디지털로74길","디지"
"520","여의대방로35길","여의"
"521","신대방길","신대"
"522","양녕로26길","양녕"
"523","주흥길","주흥"
"524","영신로9길","영신"
"525","국사봉1길","국사"
"526","개포로20길","개포"
"527","등용로14길","등용"
"528","만양로14길","만양"
"529","선유로55길","선유"
"530","사당로8길","사당"
"531","상도로15길","상도"
"532","공항대로59다길","공항"
"533","고척로52길","고척"
"534","공원로6가길","공원"
"535","국사봉2길","국사"
"536","관악로10길","관악"
"537","관악로14길","관악"
"538","만양로8길","만양"
"539","난곡로74길","난곡"
"540","난우길","난우"
"541","상도로37길","상도"
"542","당곡길","당곡"
"543","대학14길","대학"
"544","구로동로15길","구로"
"545","시흥대로138길","시흥"
"546","시흥대로141길","시흥"
"547","관악로28길","관악"
"548","장군봉2길","장군"
"549","조원로10길","조원"
"550","난향길","난향"
"551","양산길","양산"
"552","양지길","양지"
"553","대학길","대학"
"554","논현로27길","논현"
"555","동광로12길","동광"
"556","시흥대로150길","시흥"
"557","신목로2길","신목"
"558","신목로5길","신목"
"559","조원로18길","조원"
"560","청두곶길","청두"
"561","효령로23길","효령"
"562","원신길","원신"
"563","개포로28길","개포"
"564","개포로82길","개포"
"565","동광로1길","동광"
"566","선유서로24길","선유"
"567","선유서로25길","선유"
"568","신목로6길","신목"
"569","공항대로61길","공항"
"570","공항대로8길","공항"
"571","효령로31길","효령"
"572","국사봉길","국사"
"573","노량진로6길","노량"
"574","남부순환로365길","남부"
"575","사당로16가길","사당"
"576","사당로16길","사당"
"577","선유서로28길","선유"
"578","상도로47길","상도"
"579","상도로61길","상도"
"580","국회대로7길","국회"
"581","구로동로28길","구로"
"582","구로동로38길","구로"
"583","대방동27길","대방"
"584","관악로30길","관악"
"585","관천로15길","관천"
"586","사당로20길","사당"
"587","남부순환로142길","남부"
"588","남부순환로151길","남부"
"589","상도로62길","상도"
"590","미성5길","미성"
"591","법원단지9길","법원"
"592","구로동로41길","구로"
"593","시흥대로153길","시흥"
"594","시흥대로22길","시흥"
"595","관천로22길","관천"
"596","조원중앙로2길","조원"
"597","중앙길","중앙"
"598","남부순환로161길","남부"
"599","소담길","소담"
"600","강남대로23길","강남"
"601","법원단지길","법원"
"602","동광로39길","동광"
"603","동산로10길","동산"
"604","시흥대로36길","시흥"
"605","신월로15길","신월"
"606","신월로20길","신월"
"607","청룡8길","청룡"
"608","효령로34길","효령"
"609","효령로72길","효령"
"610","강남대로34길","강남"
"611","논현로106길","논현"
"612","논현로10길","논현"
"613","동산로19길","동산"
"614","신길로17길","신길"
"615","신길로39길","신길"
"616","오목로23길","오목"
"617","까치산로4길","까치"
"618","남부순환로11길","남부"
"619","방배중앙로21길","방배"
"620","대방동2길","대방"
"621","동작대로17길","동작"
"622","논현로115길","논현"
"623","사당로23길","사당"
"624","사당로23나길","사당"
"625","신길로42가길","신길"
"626","서달로10길","서달"
"627","서달로14길","서달"
"628","등촌로13길","등촌"
"629","구로동로42길","구로"
"630","구로동로7길","구로"
"631","동작대로29길","동작"
"632","구암길","구암"
"633","국회단지길","국회"
"634","사당로26길","사당"
"635","남부순환로172길","남부"
"636","남부순환로234길","남부"
"637","서달로15길","서달"
"638","복은길","복은"
"639","봉천로13길","봉천"
"640","구로동로8길","구로"
"641","시흥대로62가길","시흥"
"642","시흥대로63길","시흥"
"643","낙성대역길","낙성"
"644","청룡길","청룡"
"645","청림3길","청림"
"646","남부순환로248길","남부"
"647","강남대로8길","강남"
"648","고무래로8길","고무"
"649","봉천로33길","봉천"
