"","trdar_cd_nm","한글id"
"3748","신길로60길","신길"
"3749","양평로19길","양평"
"3750","양평로22라길","양평"
"3751","양평로28길","양평"
"3752","여의대방로35길","여의"
"3753","여의대방로39길","여의"
"3754","여의대방로43나길","여의"
"3755","여의대방로61길","여의"
"3756","영등포로25길","영등"
"3757","영등포로27길","영등"
"3758","영등포로35길","영등"
"3759","영등포로62길","영등"
"3760","영등포로80길","영등"
"3761","영등포로84길","영등"
"3762","영신로9길","영신"
"3763","국사봉1길","국사"
"3764","국사봉2길","국사"
"3765","국사봉길","국사"
"3766","노량진로6길","노량"
"3767","대방동27길","대방"
"3768","대방동2길","대방"
"3769","동작대로17길","동작"
"3770","동작대로29길","동작"
"3771","동작대로33길","동작"
"3772","동작대로35길","동작"
"3773","동작대로7길","동작"
"3774","등용로14길","등용"
"3775","만양로14길","만양"
"3776","만양로8길","만양"
"3777","사당로16가길","사당"
"3778","사당로16길","사당"
"3779","사당로20길","사당"
"3780","사당로23길","사당"
"3781","사당로23나길","사당"
"3782","사당로26길","사당"
"3783","사당로29길","사당"
"3784","사당로2차길","사당"
"3785","사당로30길","사당"
"3786","사당로8길","사당"
"3787","상도로15길","상도"
"3788","상도로37길","상도"
"3789","상도로47길","상도"
"3790","상도로61길","상도"
"3791","상도로62길","상도"
"3792","서달로10길","서달"
"3793","서달로14길","서달"
"3794","서달로15길","서달"
"3795","서달로8가길","서달"
"3796","성대로1길","성대"
"3797","성대로29길","성대"
"3798","신대방길","신대"
"3799","양녕로26길","양녕"
"3800","여의대방로22길","여의"
"3801","여의대방로22나길","여의"
"3802","여의대방로22카길","여의"
"3803","여의대방로24길","여의"
"3804","여의대방로46길","여의"
"3805","장승배기로10길","장승"
"3806","장승배기로19길","장승"
"3807","장승배기로27길","장승"
"3808","흑석로13길","흑석"
"3809","흑석로9길","흑석"
"3810","관악로10길","관악"
"3811","관악로14길","관악"
"3812","관악로28길","관악"
"3813","관악로30길","관악"
"3814","관천로15길","관천"
"3815","관천로22길","관천"
"3816","구암길","구암"
"3817","국회단지길","국회"
"3818","낙성대역길","낙성"
"3819","난곡로24길","난곡"
"3820","난곡로26길","난곡"
"3821","난곡로34길","난곡"
"3822","난곡로74길","난곡"
"3823","난우길","난우"
"3824","난향길","난향"
"3825","남부순환로142길","남부"
"3826","남부순환로151길","남부"
"3827","남부순환로161길","남부"
"3828","남부순환로172길","남부"
"3829","남부순환로234길","남부"
"3830","남부순환로248길","남부"
"3831","남현2길","남현"
"3832","남현3길","남현"
"3833","남현길","남현"
"3834","당곡길","당곡"
"3835","대학14길","대학"
"3836","대학길","대학"
"3837","미성5길","미성"
"3838","법원단지9길","법원"
"3839","법원단지길","법원"
"3840","복은길","복은"
"3841","봉천로13길","봉천"
"3842","봉천로33길","봉천"
"3843","서림7길","서림"
"3844","승방길","승방"
"3845","신림동길","신림"
"3846","신림로11길","신림"
"3847","신림로28길","신림"
"3848","신림로38길","신림"
"3849","신림로48길","신림"
"3850","신림로64길","신림"
"3851","신림로65길","신림"
"3852","신사로20길","신사"
"3853","신원로3길","신원"
"3854","양녕로6길","양녕"
"3855","은천로25길","은천"
"3856","인헌길","인헌"
"3857","장군봉1길","장군"
"3858","장군봉2길","장군"
"3859","조원로10길","조원"
"3860","조원로18길","조원"
"3861","조원중앙로2길","조원"
"3862","중앙길","중앙"
"3863","청룡8길","청룡"
"3864","청룡길","청룡"
"3865","청림3길","청림"
"3866","행운1길","행운"
"3867","행운길","행운"
"3868","호암로20길","호암"
"3869","호암로24길","호암"
"3870","양산길","양산"
"3871","양지길","양지"
"3872","원신길","원신"
"3873","소담길","소담"
"3874","강남대로23길","강남"
"3875","강남대로34길","강남"
"3876","강남대로8길","강남"
"3877","고무래로8길","고무"
"3878","남부순환로317길","남부"
"3879","남부순환로325길","남부"
"3880","남부순환로339길","남부"
"3881","논현로1길","논현"
"3882","논현로27길","논현"
"3883","동광로12길","동광"
"3884","동광로1길","동광"
"3885","동광로39길","동광"
"3886","동산로10길","동산"
"3887","동산로19길","동산"
"3888","방배천로4안길","방배"
"3889","마방로2길","마방"
"3890","바우뫼로39길","바우"
"3891","반포대로9길","반포"
"3892","방배로18길","방배"
"3893","방배로35길","방배"
"3894","방배로42길","방배"
"3895","사임당로17길","사임"
"3896","사평대로22길","사평"
"3897","사평대로26길","사평"
"3898","사평대로57길","사평"
"3899","서초대로15길","서초"
"3900","서초대로23길","서초"
"3901","서초대로25길","서초"
"3902","서초대로4길","서초"
"3903","서초대로64길","서초"
"3904","서초대로8길","서초"
"3905","신반포로45길","신반"
"3906","언남길","언남"
"3907","주흥15길","주흥"
"3908","주흥길","주흥"
"3909","청두곶길","청두"
"3910","효령로23길","효령"
"3911","효령로31길","효령"
"3912","효령로34길","효령"
"3913","효령로72길","효령"
"3914","방배중앙로21길","방배"
"3915","서초중앙로8길","서초"
"3916","강남대로118길","강남"
"3917","강남대로136길","강남"
"3918","강남대로140길","강남"
"3919","개포로17길","개포"
"3920","개포로20길","개포"
"3921","개포로28길","개포"
"3922","개포로82길","개포"
"3923","남부순환로365길","남부"
"3924","논현로106길","논현"
"3925","논현로10길","논현"
"3926","논현로115길","논현"
"3927","논현로123길","논현"
"3928","논현로139길","논현"
"3929","논현로159길","논현"
"3930","논현로26길","논현"
"3931","논현로28길","논현"
"3932","논현로63길","논현"
"3933","논현로8길","논현"
"3934","도곡로37길","도곡"
"3935","도산대로15길","도산"
"3936","도산대로23길","도산"
"3937","도산대로30길","도산"
"3938","도산대로38길","도산"
"3939","도산대로50길","도산"
"3940","도산대로81길","도산"
"3941","도산대로89길","도산"
"3942","봉은사로109길","봉은"
"3943","봉은사로29길","봉은"
"3944","봉은사로43길","봉은"
"3945","봉은사로57길","봉은"
"3946","봉은사로68길","봉은"
"3947","삼성로115길","삼성"
"3948","삼성로147길","삼성"
"3949","삼성로57길","삼성"
"3950","삼성로63길","삼성"
"3951","삼성로64길","삼성"
"3952","삼성로69길","삼성"
"3953","삼성로75길","삼성"
"3954","선릉로121길","선릉"
"3955","선릉로132길","선릉"
"3956","선릉로133길","선릉"
"3957","선릉로146길","선릉"
"3958","선릉로18길","선릉"
"3959","압구정로2길","압구"
"3960","언주로81길","언주"
"3961","영동대로112길","영동"
"3962","영동대로65길","영동"
"3963","일원로3길","일원"
"3964","일원로9길","일원"
"3965","테헤란로81길","테헤"
"3966","학동로38길","학동"
"3967","학동로56길","학동"
"3968","학동로6길","학동"
"3969","학동로77길","학동"
"3970","거마로20길","거마"
"3971","동남로20길","동남"
"3972","마천로51길","마천"
"3973","백제고분로21길","백제"
"3974","백제고분로22길","백제"
"3975","백제고분로31길","백제"
"3976","백제고분로32길","백제"
"3977","백제고분로33길","백제"
"3978","백제고분로34길","백제"
"3979","백제고분로39길","백제"
"3980","백제고분로42길","백제"
"3981","백제고분로45길","백제"
"3982","백제고분로46길","백제"
"3983","백제고분로50길","백제"
"3984","삼전로13길","삼전"
"3985","송이로23길","송이"
"3986","송이로32길","송이"
"3987","송이로36길","송이"
"3988","송파대로30길","송파"
"3989","양재대로62길","양재"
"3990","양재대로64길","양재"
"3991","양재대로71길","양재"
"3992","양재대로72길","양재"
"3993","오금로11길","오금"
"3994","오금로36길","오금"
"3995","오금로46길","오금"
"3996","풍성로25길","풍성"
"3997","강동대로53길","강동"
"3998","고덕로10길","고덕"
"3999","고덕로25길","고덕"
"4000","고덕로61길","고덕"
"4001","구천면로36길","구천"
"4002","구천면로41길","구천"
"4003","구천면로42길","구천"
"4004","동남로65길","동남"
"4005","동남로82길","동남"
"4006","동남로85길","동남"
"4007","명일로13길","명일"
"4008","상암로14길","상암"
"4009","상암로4길","상암"
"4010","상암로51길","상암"
"4011","상암로5길","상암"
"4012","상일로5길","상일"
"4013","성내로5길","성내"
"4014","성안로3길","성안"
"4015","암사길","암사"
"4016","양재대로101길","양재"
"4017","양재대로116길","양재"
"4018","양재대로124길","양재"
"4019","양재대로133길","양재"
"4020","양재대로91길","양재"
"4021","양재대로95길","양재"
"4022","양재대로96길","양재"
"4023","올림픽로48길","올림"
"4024","올림픽로71길","올림"
"4025","올림픽로77길","올림"
"4026","올림픽로78길","올림"
"4027","올림픽로80길","올림"
"4028","올림픽로98길","올림"
"4029","진황도로27길","진황"
"4030","진황도로47길","진황"
"4031","천중로39길","천중"
"4032","천중로51길","천중"
"4033","천호대로162길","천호"
"4034","천호대로170길","천호"
"4035","천호대로187길","천호"
"4036","천호대로197길","천호"
"4037","천호대로219길","천호"
"4038","천호옛14길","천호"
"4039","천호옛길","천호"
"4040","풍성로37가길","풍성"
"4041","계동길","계동"
"4042","난계로27길","난계"
"4043","돈화문로11가길","돈화"
"4044","명륜길","명륜"
"4045","백석동길","백석"
"4046","북촌로11길","북촌"
"4047","북촌로5길","북촌"
"4048","북촌로5나길","북촌"
"4049","삼청로5길","삼청"
"4050","성균관로5길","성균"
"4051","숭인동길","숭인"
"4052","옥인길","옥인"
"4053","율곡로10길","율곡"
"4054","율곡로16길","율곡"
"4055","이화장길","이화"
"4056","자하문로7길","자하"
"4057","종로24길","종로"
"4058","종로58가길","종로"
"4059","종로65길","종로"
"4060","지봉로8길","지봉"
"4061","창경궁로35길","창경"
"4062","창신2길","창신"
"4063","창신5길","창신"
"4064","창신길","창신"
"4065","통일로12길","통일"
"4066","평창길","평창"
"4067","필운대로1길","필운"
"4068","난계로11길","난계"
"4069","난계로21길","난계"
"4070","다산로33길","다산"
"4071","다산로36길","다산"
"4072","다산로38길","다산"
"4073","다산로39길","다산"
"4074","동호로10길","동호"
"4075","동호로11길","동호"
"4076","동호로15길","동호"
"4077","동호로20길","동호"
"4078","동호로8길","동호"
"4079","명동길","명동"
"4080","삼일대로4길","삼일"
"4081","장충단로8길","장충"
"4082","청구로17길","청구"
"4083","청구로1길","청구"
"4084","퇴계로12길","퇴계"
"4085","퇴계로18길","퇴계"
"4086","퇴계로46길","퇴계"
"4087","퇴계로56길","퇴계"
"4088","퇴계로8길","퇴계"
"4089","퇴계로90길","퇴계"
"4090","녹사평대로11길","녹사"
"4091","녹사평대로26길","녹사"
"4092","녹사평대로32길","녹사"
"4093","녹사평대로40나길","녹사"
"4094","녹사평대로46길","녹사"
"4095","대사관로34길","대사"
"4096","두텁바위로1길","두텁"
"4097","백범로79길","백범"
"4098","백범로90길","백범"
"4099","서빙고로71길","서빙"
"4100","소월로20길","소월"
"4101","신흥로20길","신흥"
"4102","우사단로10길","우사"
"4103","우사단로14길","우사"
"4104","우사단로4길","우사"
"4105","원효로19길","원효"
"4106","원효로41길","원효"
"4107","원효로53길","원효"
"4108","원효로89길","원효"
"4109","이촌로22길","이촌"
"4110","이태원로27길","이태"
"4111","이태원로54길","이태"
"4112","장문로45길","장문"
"4113","청파로47길","청파"
"4114","청파로47나길","청파"
"4115","청파로71길","청파"
"4116","청파로73길","청파"
"4117","한강대로104길","한강"
"4118","한강대로15길","한강"
"4119","한강대로43길","한강"
"4120","한강대로52길","한강"
"4121","한강대로62길","한강"
"4122","한강대로7길","한강"
"4123","한강대로88길","한강"
"4124","한남대로20길","한남"
"4125","회나무로13길","회나"
"4126","효창원로39길","효창"
"4127","후암로28길","후암"
"4128","고산자로6길","고산"
"4129","금호산2길","금호"
"4130","금호산길","금호"
"4131","둘레9길","둘레"
"4132","뚝섬로5길","뚝섬"
"4133","마장로27길","마장"
"4134","마장로39길","마장"
"4135","마조로16길","마조"
"4136","마조로1길","마조"
"4137","매봉길","매봉"
"4138","무수막길","무수"
