"","trdar_cd_nm","long","lat"
"14397","천중로39길",37.54552325,127.1264018
"14398","천중로51길",37.54552325,127.1264018
"14399","천호대로162길",37.557258,127.079432
"14400","천호대로170길",37.557258,127.079432
"14401","천호대로187길",37.557258,127.079432
"14402","천호대로197길",37.557258,127.079432
"14403","천호대로219길",37.557258,127.079432
"14404","천호옛14길",37.557258,127.079432
"14405","천호옛길",37.557258,127.079432
"14406","풍성로37가길",37.53487803,127.115468
"14407","계동길",37.579137,126.986718
"14408","난계로27길",37.566397,127.022129
"14409","돈화문로11가길",37.56960931,126.9920386
"14410","명륜길",37.588741,126.995117
"14411","백석동길",37.592999,126.965773
"14412","북촌로11길",37.581891,126.984973
"14413","북촌로5길",37.581891,126.984973
"14414","북촌로5나길",37.581891,126.984973
"14415","삼청로5길",37.58331,126.981769
"14416","성균관로5길",37.58348026,126.9981814
"14417","숭인동길",37.577171,127.022024
"14418","옥인길",37.581492,126.965683
"14419","율곡로10길",37.5759,126.99815
"14420","율곡로16길",37.5759,126.99815
"14421","이화장길",37.57722,127.004468
"14422","자하문로7길",37.5767128,126.9722056
"14423","종로24길",37.57103,127.001791
"14424","종로58가길",37.57103,127.001791
"14425","종로65길",37.57103,127.001791
"14426","지봉로8길",37.571899,127.0159788
"14427","창경궁로35길",37.56559334,126.9979752
"14428","창신2길",37.571675,127.011287
"14429","창신5길",37.571675,127.011287
"14430","창신길",37.571675,127.011287
"14431","통일로12길",37.565065,126.965662
"14432","평창길",37.608705,126.973004
"14433","필운대로1길",37.581461,126.968471
"14434","난계로11길",37.566397,127.022129
"14435","난계로21길",37.566397,127.022129
"14436","다산로33길",37.562451,127.014904
"14437","다산로36길",37.562451,127.014904
"14438","다산로38길",37.562451,127.014904
"14439","다산로39길",37.562451,127.014904
"14440","동호로10길",37.554749,127.01066
"14441","동호로11길",37.554749,127.01066
"14442","동호로15길",37.554749,127.01066
"14443","동호로20길",37.554749,127.01066
"14444","동호로8길",37.554749,127.01066
"14445","명동길",37.563822,126.98503
"14446","삼일대로4길",37.575079,126.986873
"14447","장충단로8길",37.562302,127.008345
"14448","청구로17길",37.560127,127.013705
"14449","청구로1길",37.560127,127.013705
"14450","퇴계로12길",37.557079,126.981478
"14451","퇴계로18길",37.557079,126.981478
"14452","퇴계로46길",37.557079,126.981478
"14453","퇴계로56길",37.557079,126.981478
"14454","퇴계로8길",37.557079,126.981478
"14455","퇴계로90길",37.557079,126.981478
"14456","녹사평대로11길",37.522204,126.993485
"14457","녹사평대로26길",37.522204,126.993485
"14458","녹사평대로32길",37.522204,126.993485
"14459","녹사평대로40나길",37.522204,126.993485
"14460","녹사평대로46길",37.522204,126.993485
"14461","대사관로34길",37.53342012,127.0018326
"14462","두텁바위로1길",37.545921,126.978687
"14463","백범로79길",37.545766,126.946785
"14464","백범로90길",37.545766,126.946785
"14465","서빙고로71길",37.523281,126.995798
"14466","소월로20길",37.55786287,126.9756284
"14467","신흥로20길",37.546382,126.984901
"14468","우사단로10길",37.53115223,126.9967963
"14469","우사단로14길",37.53115223,126.9967963
"14470","우사단로4길",37.53115223,126.9967963
"14471","원효로19길",37.532873,126.951391
"14472","원효로41길",37.532873,126.951391
"14473","원효로53길",37.532873,126.951391
"14474","원효로89길",37.532873,126.951391
"14475","이촌로22길",37.52972162,126.9537514
"14476","이태원로27길",37.534538,126.995571
"14477","이태원로54길",37.534538,126.995571
"14478","장문로45길",37.52745968,126.9953845
"14479","청파로47길",37.538811,126.961706
"14480","청파로47나길",37.538811,126.961706
"14481","청파로71길",37.538811,126.961706
"14482","청파로73길",37.538811,126.961706
"14483","한강대로104길",37.534953,126.973142
"14484","한강대로15길",37.534953,126.973142
"14485","한강대로43길",37.534953,126.973142
"14486","한강대로52길",37.534953,126.973142
"14487","한강대로62길",37.534953,126.973142
"14488","한강대로7길",37.534953,126.973142
"14489","한강대로88길",37.534953,126.973142
"14490","한남대로20길",37.538188,127.004339
"14491","회나무로13길",37.53885481,126.9882756
"14492","효창원로39길",37.53549743,126.953606
"14493","후암로28길",37.54852081,126.9780025
"14494","고산자로6길",37.557521,127.035104
"14495","금호산2길",37.548812,127.021255
"14496","금호산길",37.548812,127.021255
"14497","둘레9길",37.535879,127.053448
"14498","뚝섬로5길",37.54145,127.045675
"14499","마장로27길",37.561073,127.038804
"14500","마장로39길",37.561073,127.038804
"14501","마조로16길",37.56661,127.043836
"14502","마조로1길",37.56661,127.043836
"14503","매봉길",37.545097,127.01608
"14504","무수막길",37.55096,127.023041
"14505","무학로6길",37.570827,127.030452
"14506","무학봉28길",37.570827,127.030452
"14507","무학봉길",37.570827,127.030452
"14508","사근동길",37.560837,127.045877
"14509","상원12길",37.550616,127.049718
"14510","상원길",37.550616,127.049718
"14511","서울숲2길",37.54799,127.04196
"14512","성덕정17길",37.537815,127.055303
"14513","성덕정길",37.537815,127.055303
"14514","성수이로18길",37.53684035,127.0541395
"14515","성수이로7길",37.53684035,127.0541395
"14516","성수일로6길",37.53684035,127.0541395
"14517","송정12라길",37.550958,127.068041
"14518","송정4가길",37.550958,127.068041
"14519","아차산로11길",37.545035,127.104117
"14520","아차산로15길",37.545035,127.104117
"14521","아차산로5길",37.545035,127.104117
"14522","왕십리로14길",37.560758,127.038703
"14523","왕십리로21길",37.560758,127.038703
"14524","왕십리로26길",37.560758,127.038703
"14525","왕십리로31길",37.560758,127.038703
"14526","왕십리로6길",37.560758,127.038703
"14527","용답29길",37.563744,127.052805
"14528","용답중앙길",37.563744,127.052805
"14529","장터길",37.548354,127.018706
"14530","청계천로10나길",37.570231,127.036929
"14531","한림말3길",37.542353,127.015849
"14532","한림말길",37.542353,127.015849
"14533","광나루로12길",37.54715,127.067735
"14534","광나루로24길",37.54715,127.067735
"14535","광나루로36길",37.54715,127.067735
"14536","광나루로37길",37.54715,127.067735
"14537","광나루로40길",37.54715,127.067735
"14538","광나루로52길",37.54715,127.067735
"14539","긴고랑로20길",37.56339164,127.0786272
"14540","긴고랑로7길",37.56339164,127.0786272
"14541","긴고랑로8길",37.56339164,127.0786272
"14542","긴고랑로9길",37.56339164,127.0786272
"14543","능동로13길",37.539947,127.070663
"14544","능동로19길",37.539947,127.070663
"14545","능동로34길",37.539947,127.070663
"14546","능동로3길",37.539947,127.070663
"14547","능동로4길",37.539947,127.070663
"14548","동일로18길",37.654307,127.060636
"14549","동일로24길",37.654307,127.060636
"14550","뚝섬로23길",37.54145,127.045675
"14551","뚝섬로24길",37.54145,127.045675
"14552","뚝섬로48길",37.54145,127.045675
"14553","뚝섬로54길",37.54145,127.045675
"14554","뚝섬로58길",37.54145,127.045675
"14555","뚝섬로64길",37.54145,127.045675
"14556","면목로17길",37.55569307,127.0754976
"14557","아차산로40길",37.545035,127.104117
"14558","아차산로51길",37.545035,127.104117
"14559","아차산로55길",37.545035,127.104117
"14560","아차산로65길",37.545035,127.104117
"14561","아차산로78길",37.545035,127.104117
"14562","용마산로21길",37.5626168,127.0873197
"14563","용마산로3길",37.5626168,127.0873197
"14564","자양로11길",37.537113,127.082396
"14565","자양로15길",37.537113,127.082396
"14566","자양로26길",37.537113,127.082396
"14567","자양로45길",37.537113,127.082396
"14568","자양로50길",37.537113,127.082396
"14569","자양로53길",37.537113,127.082396
"14570","자양번영로3길",37.537113,127.082396
"14571","천호대로109길",37.557258,127.079432
"14572","천호대로123길",37.557258,127.079432
"14573","천호대로129길",37.557258,127.079432
"14574","경희대로3길",37.59199423,127.0521448
"14575","경희대로4길",37.59199423,127.0521448
"14576","난계로30길",37.566397,127.022129
"14577","답십리로23길",37.572865,127.057485
"14578","답십리로56길",37.572865,127.057485
"14579","답십리로60길",37.572865,127.057485
"14580","답십리로63길",37.572865,127.057485
"14581","답십리로64길",37.572865,127.057485
"14582","답십리로68길",37.572865,127.057485
"14583","답십리로69길",37.572865,127.057485
"14584","답십리로72길",37.572865,127.057485
"14585","망우로18가길",37.58782697,127.0558
"14586","망우로18길",37.58782697,127.0558
"14587","망우로21길",37.58782697,127.0558
"14588","무학로16길",37.570827,127.030452
"14589","무학로45길",37.570827,127.030452
"14590","사가정로13길",37.57832,127.058119
"14591","사가정로23가길",37.57832,127.058119
"14592","사가정로2길",37.57832,127.058119
"14593","서울시립대로16길",37.54799,127.04196
"14594","서울시립대로29길",37.54799,127.04196
"14595","서울시립대로4길",37.54799,127.04196
"14596","약령시로17길",37.582826,127.037219
"14597","왕산로32길",37.579937,127.044836
"14598","왕산로33길",37.579937,127.044836
"14599","왕산로43길",37.579937,127.044836
"14600","이문로42길",37.59107241,127.0568703
"14601","장한로14길",37.5626093,127.0657533
"14602","장한로25길",37.5626093,127.0657533
"14603","장한로26가길",37.5626093,127.0657533
"14604","장한로26길",37.5626093,127.0657533
"14605","장한로27가길",37.5626093,127.0657533
"14606","장한로27길",37.5626093,127.0657533
"14607","장한로5길",37.5626093,127.0657533
"14608","장한로8길",37.5626093,127.0657533
"14609","전농로29길",37.579644,127.050443
"14610","전농로3길",37.579644,127.050443
"14611","전농로4길",37.579644,127.050443
"14612","제기로21길",37.58690548,127.0353505
"14613","제기로5길",37.58690548,127.0353505
"14614","천장산로7길",37.597763,127.06087
"14615","천호대로12길",37.557258,127.079432
"14616","천호대로17길",37.557258,127.079432
"14617","천호대로45길",37.557258,127.079432
"14618","천호대로77길",37.557258,127.079432
"14619","천호대로97길",37.557258,127.079432
"14620","한천로14길",37.5704795,127.0646198
"14621","한천로33길",37.5704795,127.0646198
"14622","한천로40길",37.5704795,127.0646198
"14623","한천로46길",37.5704795,127.0646198
"14624","휘경로14길",37.59569568,127.0615276
"14625","휘경로23길",37.59569568,127.0615276
"14626","휘경로2길",37.59569568,127.0615276
"14627","휘경로3길",37.59569568,127.0615276
"14628","겸재로29길",37.590097,127.085492
"14629","겸재로36길",37.590097,127.085492
"14630","겸재로54길",37.590097,127.085492
"14631","공릉로12가길",37.61170879,127.0777932
"14632","공릉로2길",37.61170879,127.0777932
"14633","답십리로75길",37.572865,127.057485
"14634","동일로100길",37.654307,127.060636
"14635","동일로101길",37.654307,127.060636
"14636","동일로112길",37.654307,127.060636
"14637","동일로123길",37.654307,127.060636
"14638","동일로130길",37.654307,127.060636
"14639","동일로139가길",37.654307,127.060636
"14640","동일로139길",37.654307,127.060636
"14641","동일로140길",37.654307,127.060636
"14642","동일로149길",37.654307,127.060636
"14643","동일로157길",37.654307,127.060636
"14644","동일로163길",37.654307,127.060636
"14645","망우로68길",37.58782697,127.0558
"14646","망우로73길",37.58782697,127.0558
"14647","면목로21길",37.55569307,127.0754976
"14648","면목로33길",37.55569307,127.0754976
"14649","면목로45길",37.55569307,127.0754976
"14650","면목로48길",37.55569307,127.0754976
"14651","면목로49길",37.55569307,127.0754976
"14652","면목로55길",37.55569307,127.0754976
"14653","면목로56길",37.55569307,127.0754976
"14654","면목로78길",37.55569307,127.0754976
"14655","봉우재로33길",37.59045435,127.0769625
"14656","봉화산로30길",37.603791,127.089621
"14657","봉화산로4길",37.603791,127.089621
"14658","봉화산로56길",37.603791,127.089621
"14659","사가정로42길",37.57832,127.058119
"14660","사가정로54길",37.57832,127.058119
"14661","신내로7가길",37.59985853,127.096839
"14662","용마산로100길",37.5626168,127.0873197
"14663","용마산로112길",37.5626168,127.0873197
"14664","용마산로118길",37.5626168,127.0873197
"14665","용마산로94길",37.5626168,127.0873197
"14666","중랑천로10길",37.602048,127.073932
"14667","길음로7길",37.60416485,127.0239905
"14668","돌곶이로14길",37.611574,127.056107
"14669","돌곶이로22길",37.611574,127.056107
"14670","돌곶이로27길",37.611574,127.056107
"14671","돌곶이로28길",37.611574,127.056107
"14672","돌곶이로41길",37.611574,127.056107
"14673","돌곶이로8길",37.611574,127.056107
"14674","동소문로13길",37.5892447,127.0076148
"14675","동소문로15길",37.5892447,127.0076148
"14676","동소문로26가길",37.5892447,127.0076148
"14677","동소문로2길",37.5892447,127.0076148
"14678","동소문로6길",37.5892447,127.0076148
"14679","보국문로16길",37.60610409,127.0113755
"14680","보문로13길",37.57669434,127.0229296
"14681","보문로26길",37.57669434,127.0229296
"14682","보문로31길",37.57669434,127.0229296
"14683","보문로32길",37.57669434,127.0229296
"14684","삼선교로10길",37.58773416,127.0069084
"14685","삼선교로10다길",37.58773416,127.0069084
"14686","삼선교로16가길",37.58773416,127.0069084
"14687","삼양로8길",37.607129,127.02369
"14688","성북로8길",37.588701,127.006513
"14689","솔샘로6길",37.61306013,127.0067461
"14690","아리랑로4길",37.593202,127.017443
"14691","안암로5길",37.57914465,127.023442
"14692","오패산로19길",37.609352,127.034122
"14693","오패산로3길",37.609352,127.034122
"14694","오패산로4길",37.609352,127.034122
"14695","인촌로17가길",37.586274,127.028729
"14696","인촌로1길",37.586274,127.028729
"14697","개운사길",37.588245,127.029257
"14698","인촌로24길",37.586274,127.028729
"14699","인촌로5길",37.586274,127.028729
"14700","인촌로6길",37.586274,127.028729
"14701","장월로1길",37.605148,127.044098
"14702","장위로50길",37.61395339,127.0422058
"14703","정릉로26길",37.603727,127.011704
"14704","정릉로27길",37.603727,127.011704
"14705","정릉로8길",37.603727,127.011704
"14706","종암로16길",37.597635,127.035064
"14707","종암로19길",37.597635,127.035064
"14708","종암로21길",37.597635,127.035064
"14709","종암로24가길",37.597635,127.035064
"14710","종암로5길",37.597635,127.035064
"14711","지봉로20길",37.571899,127.0159788
"14712","창경궁로43길",37.56559334,126.9979752
"14713","한천로101가길",37.5704795,127.0646198
"14714","한천로76길",37.5704795,127.0646198
"14715","화랑로13길",37.539517,126.989501
"14716","화랑로14길",37.539517,126.989501
"14717","화랑로19길",37.539517,126.989501
"14718","화랑로1길",37.539517,126.989501
"14719","화랑로32길",37.539517,126.989501
"14720","화랑로40길",37.539517,126.989501
"14721","노해로17길",37.63705161,127.0226551
"14722","노해로23길",37.63705161,127.0226551
"14723","노해로33길",37.63705161,127.0226551
"14724","덕릉로40길",37.63404944,127.0180438
"14725","덕릉로41길",37.63404944,127.0180438
"14726","도봉로13길",37.61872738,127.0288197
"14727","도봉로18길",37.61872738,127.0288197
"14728","도봉로45길",37.61872738,127.0288197
"14729","도봉로67길",37.61872738,127.0288197
"14730","도봉로76길",37.61872738,127.0288197
"14731","도봉로8길",37.61872738,127.0288197
"14732","도봉로99길",37.61872738,127.0288197
"14733","삼각산로28길",37.639097,127.020091
"14734","삼양로20길",37.607129,127.02369
"14735","삼양로24길",37.607129,127.02369
"14736","삼양로27길",37.607129,127.02369
"14737","삼양로41길",37.607129,127.02369
"14738","삼양로54길",37.607129,127.02369
"14739","삼양로77길",37.607129,127.02369
"14740","삼양로93길",37.607129,127.02369
"14741","솔매로41길",37.62540227,127.0169657
"14742","솔매로45길",37.62540227,127.0169657
"14743","솔매로50길",37.62540227,127.0169657
"14744","솔샘로65길",37.61306013,127.0067461
"14745","수유로12길",37.63192787,127.0185746
"14746","오패산로30길",37.609352,127.034122
"14747","오패산로52길",37.609352,127.034122
"14748","오패산로67길",37.609352,127.034122
"14749","인수봉로56길",37.636852,127.012907
"14750","인수봉로72길",37.636852,127.012907
"14751","인수봉로79길",37.636852,127.012907
"14752","한천로109길",37.5704795,127.0646198
"14753","한천로124나길",37.5704795,127.0646198
"14754","한천로130길",37.5704795,127.0646198
"14755","한천로132길",37.5704795,127.0646198
"14756","한천로139가길",37.5704795,127.0646198
"14757","한천로140길",37.5704795,127.0646198
"14758","노해로60길",37.63705161,127.0226551
"14759","노해로63다길",37.63705161,127.0226551
"14760","덕릉로60길",37.63404944,127.0180438
"14761","도당로13가길",37.65959564,127.0343345
"14762","도당로13바길",37.65959564,127.0343345
"14763","도당로19길",37.65959564,127.0343345
"14764","도당로29길",37.65959564,127.0343345
"14765","도봉로109길",37.61872738,127.0288197
"14766","도봉로114길",37.61872738,127.0288197
"14767","도봉로143길",37.61872738,127.0288197
"14768","도봉로147길",37.61872738,127.0288197
"14769","도봉로152가길",37.61872738,127.0288197
"14770","도봉로156길",37.61872738,127.0288197
"14771","도봉로169나길",37.61872738,127.0288197
"14772","도봉로181길",37.61872738,127.0288197
"14773","도봉산4길",37.61872738,127.0288197
"14774","도봉산길",37.61872738,127.0288197
"14775","방학로10길",37.662534,127.034583
"14776","방학로15길",37.662534,127.034583
"14777","방학로5길",37.662534,127.034583
"14778","방학로6가길",37.662534,127.034583
"14779","삼양로144길",37.607129,127.02369
"14780","시루봉로23길",37.662117,127.029959
"14781","우이천로32길",37.6489,127.025328
"14782","우이천로4다길",37.6489,127.025328
"14783","해등로16길",37.654279,127.046012
"14784","공릉로58길",37.61170879,127.0777932
"14785","동일로173가길",37.654307,127.060636
"14786","동일로192길",37.654307,127.060636
"14787","동일로242길",37.654307,127.060636
"14788","상계로12길",37.660508,127.072894
"14789","상계로1길",37.660508,127.072894
"14790","상계로9가길",37.660508,127.072894
"14791","석계로1길",37.623032,127.060972
"14792","한글비석로22길",37.661051,127.074159
"14793","한글비석로24길",37.661051,127.074159
"14794","한글비석로44길",37.661051,127.074159
"14795","가좌로7길",37.585974,126.918996
"14796","갈현로1길",37.59810723,126.9098529
"14797","갈현로33길",37.59810723,126.9098529
"14798","갈현로41길",37.59810723,126.9098529
"14799","갈현로7길",37.59810723,126.9098529
"14800","불광천길",37.592104,126.914768
"14801","서오릉로21길",37.60302374,126.9255577
"14802","서오릉로8길",37.60302374,126.9255577
"14803","수색로18길",37.56894404,126.916614
"14804","역말로9길",37.60570041,126.9113216
"14805","연서로11길",37.608577,126.913109
"14806","연서로13길",37.608577,126.913109
"14807","연서로16길",37.608577,126.913109
"14808","연서로17길",37.608577,126.913109
"14809","연서로21길",37.608577,126.913109
"14810","연서로27길",37.608577,126.913109
"14811","연서로28길",37.608577,126.913109
"14812","연서로29길",37.608577,126.913109
"14813","연서로33길",37.608577,126.913109
"14814","연서로34길",37.608577,126.913109
"14815","연서로3길",37.608577,126.913109
"14816","연서로41길",37.608577,126.913109
"14817","연서로5길",37.608577,126.913109
"14818","은평로10길",37.5968846,126.9098229
"14819","은평로13길",37.5968846,126.9098229
"14820","은평로20길",37.5968846,126.9098229
"14821","은평로3길",37.5968846,126.9098229
"14822","은평로8길",37.5968846,126.9098229
"14823","응암로12길",37.587764,126.918218
"14824","응암로13길",37.587764,126.918218
"14825","응암로14길",37.587764,126.918218
"14826","응암로22길",37.587764,126.918218
"14827","응암로34길",37.587764,126.918218
"14828","증산로13길",37.584231,126.910223
"14829","증산로15길",37.584231,126.910223
"14830","증산로17길",37.584231,126.910223
"14831","증산로21길",37.584231,126.910223
"14832","증산로5길",37.584231,126.910223
"14833","증산로9길",37.584231,126.910223
"14834","증산서길",37.584231,126.910223
"14835","진흥로12길",37.610397,126.928713
"14836","진흥로1길",37.610397,126.928713
"14837","통일로69길",37.565065,126.965662
"14838","통일로78길",37.565065,126.965662
"14839","통일로87길",37.565065,126.965662
"14840","통일로92길",37.565065,126.965662
"14841","가재울로6길",37.577742,126.921411
"14842","독립문로8길",37.56961,126.96106
"14843","명지대길",37.583781,126.923182
"14844","모래내로15길",37.568898,126.914459
"14845","북아현로4길",37.55782674,126.9564391
"14846","세검정로1길",37.609442,126.974288
"14847","세무서2길",37.588632,126.94741
"14848","세무서길",37.588632,126.94741
"14849","수색로8길",37.56894404,126.916614
"14850","신촌로37길",37.55502,126.936499
"14851","연희로10길",37.564989,126.929578
"14852","응암로1길",37.587764,126.918218
"14853","증가로10길",37.56937734,126.9317534
"14854","증가로20가길",37.56937734,126.9317534
"14855","증가로23나길",37.56937734,126.9317534
"14856","증가로6길",37.56937734,126.9317534
"14857","충정로4길",37.565071,126.966209
"14858","충정로6길",37.565071,126.966209
"14859","통일로11길",37.565065,126.965662
"14860","통일로37길",37.565065,126.965662
"14861","통일로39길",37.565065,126.965662
"14862","홍연길",37.576238,126.930367
"14863","홍제내길",37.589573,126.943147
"14864","광성로6길",37.547884,126.939473
"14865","대흥로21길",37.556569,126.945771
"14866","대흥로28길",37.556569,126.945771
"14867","도화4길",37.540629,126.949044
"14868","도화길",37.540629,126.949044
"14869","독막로22길",37.54823391,126.915792
"14870","독막로32길",37.54823391,126.915792
"14871","독막로8길",37.54823391,126.915792
"14872","동교로17길",37.555957,126.914775
"14873","동교로19길",37.555957,126.914775
"14874","동교로25길",37.555957,126.914775
"14875","동교로27길",37.555957,126.914775
"14876","동교로38길",37.555957,126.914775
"14877","마포대로12길",37.53786556,126.9443927
"14878","마포대로20길",37.53786556,126.9443927
"14879","마포대로4길",37.53786556,126.9443927
"14880","만리재옛길",37.548438,126.9573
"14881","망원로11길",37.55609166,126.8981337
"14882","망원로2길",37.55609166,126.8981337
"14883","매봉산로2길",37.545097,127.01608
"14884","모래내로7길",37.568898,126.914459
"14885","방울내로9안길",37.55992,126.902754
"14886","백범로16길",37.545766,126.946785
"14887","성미산로11길",37.55843705,126.9094307
"14888","성미산로1길",37.55843705,126.9094307
"14889","성미산로32길",37.55843705,126.9094307
"14890","성산로4길",37.567442,126.916694
"14891","성지3길",37.548393,126.915891
"14892","숭문8길",37.549501,126.947944
"14893","숭문길",37.549501,126.947944
"14894","신촌로12길",37.55502,126.936499
"14895","신촌로28가길",37.55502,126.936499
"14896","신촌로30길",37.55502,126.936499
"14897","양화로11길",37.54879733,126.9101513
"14898","양화로1길",37.54879733,126.9101513
"14899","양화진길",37.54879733,126.9101513
"14900","와우산로29가길",37.54714728,126.9228015
"14901","와우산로29길",37.54714728,126.9228015
"14902","와우산로3길",37.54714728,126.9228015
"14903","월드컵로10길",37.554274,126.911747
"14904","월드컵로11길",37.554274,126.911747
"14905","월드컵로16길",37.554274,126.911747
"14906","월드컵로19길",37.554274,126.911747
"14907","월드컵로25길",37.554274,126.911747
"14908","월드컵로36길",37.554274,126.911747
"14909","월드컵로7길",37.554274,126.911747
"14910","월드컵로8길",37.554274,126.911747
"14911","토정로37길",37.539753,126.946413
"14912","효창원로93길",37.53549743,126.953606
"14913","가로공원로58길",37.533058,126.824774
"14914","곰달래로10길",37.52965506,126.8338957
"14915","곰달래로2길",37.52965506,126.8338957
"14916","곰달래로3길",37.52965506,126.8338957
"14917","곰달래로5길",37.52965506,126.8338957
"14918","남부순환로33길",37.478376,126.895573
"14919","남부순환로33길",37.511827,126.840417
"14920","남부순환로40길",37.478376,126.895573
"14921","남부순환로40길",37.511827,126.840417
"14922","남부순환로58길",37.478376,126.895573
"14923","남부순환로58길",37.511827,126.840417
"14924","남부순환로70길",37.478376,126.895573
"14925","남부순환로70길",37.511827,126.840417
"14926","남부순환로79길",37.478376,126.895573
"14927","남부순환로79길",37.511827,126.840417
"14928","남부순환로88길",37.478376,126.895573
"14929","남부순환로88길",37.511827,126.840417
"14930","목동남로4길",37.508972,126.864909
"14931","목동동로12길",37.508972,126.864909
"14932","목동동로8길",37.508972,126.864909
"14933","목동로19길",37.508972,126.864909
"14934","목동로9길",37.508972,126.864909
"14935","목동중앙남로3가길",37.508972,126.864909
"14936","목동중앙로13나길",37.508972,126.864909
"14937","목동중앙로3길",37.508972,126.864909
"14938","목동중앙본로7길",37.508972,126.864909
"14939","목동중앙북로16길",37.508972,126.864909
"14940","목동중앙북로8길",37.508972,126.864909
"14941","목동중앙서로7길",37.508972,126.864909
"14942","목동중앙서로8가길",37.508972,126.864909
"14943","신목로2길",37.521444,126.873777
"14944","신목로5길",37.521444,126.873777
"14945","신목로6길",37.521444,126.873777
"14946","신월로15길",37.520068,126.852659
"14947","신월로20길",37.520068,126.852659
"14948","오목로23길",37.52757,126.849162
"14949","오목로30길",37.52757,126.849162
"14950","오목로3길",37.52757,126.849162
"14951","오목로5길",37.52757,126.849162
"14952","은행정로5길",37.5201944,126.8595717
"14953","은행정로7길",37.5201944,126.8595717
"14954","중앙로25길",37.483374,126.954127
"14955","중앙로32길",37.483374,126.954127
"14956","중앙로36길",37.483374,126.954127
"14957","중앙로45길",37.483374,126.954127
"14958","중앙로47길",37.483374,126.954127
"14959","중앙로51길",37.483374,126.954127
"14960","중앙로55길",37.483374,126.954127
"14961","지양로7길",37.51743543,126.8377796
"14962","화곡로3길",37.541482,126.83992
"14963","화곡로4길",37.541482,126.83992
"14964","가로공원로76가길",37.533058,126.824774
"14965","가로공원로80길",37.533058,126.824774
"14966","강서로15길",37.532104,126.842198
"14967","강서로17가길",37.532104,126.842198
"14968","강서로18길",37.532104,126.842198
"14969","강서로29길",37.532104,126.842198
"14970","강서로35길",37.532104,126.842198
"14971","강서로45길",37.532104,126.842198
"14972","강서로45다길",37.532104,126.842198
"14973","강서로47길",37.532104,126.842198
"14974","강서로47라길",37.532104,126.842198
"14975","강서로5가길",37.532104,126.842198
"14976","강서로5나길",37.532104,126.842198
"14977","강서로5라길",37.532104,126.842198
"14978","강서로8길",37.532104,126.842198
"14979","개화동로23길",37.564826,126.811432
"14980","개화동로25길",37.564826,126.811432
"14981","곰달래로25길",37.52965506,126.8338957
"14982","곰달래로31길",37.52965506,126.8338957
"14983","곰달래로47길",37.52965506,126.8338957
"14984","곰달래로53길",37.52965506,126.8338957
"14985","곰달래로60길",37.52965506,126.8338957
"14986","공항대로38길",37.56059427,126.8119924
"14987","공항대로42길",37.56059427,126.8119924
"14988","공항대로55길",37.56059427,126.8119924
"14989","공항대로59길",37.56059427,126.8119924
"14990","공항대로59다길",37.56059427,126.8119924
"14991","공항대로61길",37.56059427,126.8119924
"14992","공항대로8길",37.56059427,126.8119924
"14993","국회대로7길",37.486749,126.939445
"14994","까치산로4길",37.5405025,126.841889
"14995","남부순환로11길",37.478376,126.895573
"14996","남부순환로11길",37.511827,126.840417
"14997","등촌로13길",37.543685,126.862296
"14998","등촌로39길",37.543685,126.862296
"14999","등촌로51길",37.543685,126.862296
"15000","등촌로55길",37.543685,126.862296
"15001","등촌로5길",37.543685,126.862296
"15002","방화대로21길",37.565178,126.816568
"15003","방화대로6라길",37.565178,126.816568
"15004","양천로14길",37.570342,126.809273
"15005","양천로24가길",37.570342,126.809273
"15006","양천로24길",37.570342,126.809273
"15007","양천로26길",37.570342,126.809273
"15008","양천로49길",37.570342,126.809273
"15009","양천로71길",37.570342,126.809273
"15010","양천로73가길",37.570342,126.809273
"15011","우장산로6길",37.548917,126.836469
"15012","월정로20길",37.5215875,126.8436749
"15013","초록마을로3길",37.54544781,126.8453895
"15014","초록마을로8길",37.54544781,126.8453895
"15015","초원로16길",37.561097,126.81308
"15016","화곡로13길",37.541482,126.83992
"15017","화곡로20길",37.541482,126.83992
"15018","화곡로31길",37.541482,126.83992
"15019","화곡로44나길",37.541482,126.83992
"15020","화곡로59길",37.541482,126.83992
"15021","화곡로64길",37.541482,126.83992
"15022","개봉로11길",37.48665731,126.8560469
"15023","개봉로17길",37.48665731,126.8560469
"15024","개봉로17다길",37.48665731,126.8560469
"15025","개봉로1길",37.48665731,126.8560469
"15026","개봉로20길",37.48665731,126.8560469
"15027","개봉로23가길",37.48665731,126.8560469
"15028","개봉로2길",37.48665731,126.8560469
"15029","개봉로3길",37.48665731,126.8560469
"15030","경인로15길",37.49042676,126.822523
"15031","경인로31길",37.49042676,126.822523
"15032","경인로35길",37.49042676,126.822523
"15033","경인로47길",37.49042676,126.822523
"15034","고척로21나길",37.49664186,126.8396842
"15035","고척로27길",37.49664186,126.8396842
"15036","고척로27다길",37.49664186,126.8396842
"15037","고척로52길",37.49664186,126.8396842
"15038","공원로6가길",37.503524,126.889889
"15039","구로동로15길",37.487803,126.88206
"15040","구로동로28길",37.487803,126.88206
"15041","구로동로38길",37.487803,126.88206
"15042","구로동로41길",37.487803,126.88206
"15043","구로동로42길",37.487803,126.88206
"15044","구로동로7길",37.487803,126.88206
"15045","구로동로8길",37.487803,126.88206
"15046","구로중앙로19길",37.487803,126.88206
"15047","구로중앙로28길",37.487803,126.88206
"15048","구로중앙로34길",37.487803,126.88206
