num,trdar_cd_nm,lon,lat
676,시흥대로22길,126.9062836,37.4408719
677,시흥대로36길,126.9061406,37.4434656
678,시흥대로62가길,126.9027831,37.4554253
679,시흥대로63길,126.8975189,37.4553132
680,시흥대로68길,126.902525,37.4575775
681,시흥대로84길,126.9013164,37.4610842
682,시흥대로94길,126.9040062,37.4423787
683,가마산로61길,126.904664,37.5064668
684,경인로77길,126.8917291,37.5131708
685,경인로80길,126.8958567,37.5117485
686,경인로90길,126.9010869,37.5136747
687,국회대로56길,126.9103351,37.522696
688,당산로31길,126.894588,37.5270073
689,당산로37길,126.8976412,37.5297178
690,당산로38길,126.8994452,37.5290259
691,당산로46길,126.9046031,37.5332622
692,대림로22길,126.9034189,37.4949045
693,대림로29길,126.8962836,37.4945265
694,대림로31길,126.896017,37.4962399
695,대림로34길,126.9006513,37.4997882
696,대림로44길,126.8979388,37.5028744
697,대림로7길,126.9039882,37.4891019
698,대림로8길,126.9059395,37.4915578
699,도림로112길,126.9024339,37.5091895
700,도림로147길,126.8889091,37.5155869
701,도림로63길,126.9028281,37.4993981
702,도림천로21길,126.9024981,37.4874784
703,도신로15길,126.8972947,37.5076045
704,도신로29길,126.9048824,37.5092576
705,도신로60길,126.9175916,37.5104391
706,도신로62길,126.9196028,37.5100674
707,디지털로37길,126.8983282,37.4900522
708,디지털로57길,126.9011491,37.4917368
709,디지털로74길,126.9064708,37.4947395
710,선유로55길,126.896829,37.5386333
711,선유서로24길,126.8875056,37.5237037
712,선유서로25길,126.8842256,37.5248443
713,선유서로28길,126.8874736,37.5244621
714,신길로17길,126.9064396,37.4983124
715,신길로39길,126.9084998,37.5069987
716,신길로42가길,126.915009,37.5091359
717,신길로42길,126.9132109,37.506933
718,신길로60길,126.9133292,37.5133668
719,양평로19길,126.8942184,37.53585
720,양평로22라길,126.8943329,37.5394154
721,양평로28길,126.9033238,37.5334055
722,여의대방로35길,126.9183793,37.5015391
723,여의대방로39길,126.9191151,37.5030765
724,여의대방로43나길,126.9208094,37.5069023
725,여의대방로61길,126.9232333,37.5150888
726,영등포로25길,126.8976133,37.5224419
727,영등포로27길,126.8991238,37.522302
728,영등포로35길,126.9041803,37.5216207
729,영등포로62길,126.9150029,37.5158026
730,영등포로80길,126.9200009,37.5113127
731,영등포로84길,126.9219127,37.5108686
732,영신로9길,126.9069956,37.5119467
733,국사봉1길,126.9324856,37.4964211
734,국사봉2길,126.9286879,37.4974845
735,국사봉길,126.9316267,37.4962729
736,노량진로6길,126.9361213,37.5109252
737,대방동27길,126.9241549,37.5025689
738,대방동2길,126.9279559,37.5018531
739,동작대로17길,126.9796058,37.4829156
740,동작대로29길,126.97817,37.49006
741,동작대로33길,126.9801392,37.4902347
742,동작대로35길,126.9790948,37.4919155
743,동작대로7길,126.9790449,37.4783526
744,등용로14길,126.9343936,37.5122987
745,만양로14길,126.946297,37.5120968
746,만양로8길,126.9467184,37.5095659
747,사당로16가길,126.9708794,37.4839673
748,사당로16길,126.9714636,37.4801925
749,사당로20길,126.9747901,37.4804371
750,사당로23길,126.9719905,37.4891624
751,사당로23나길,126.9748396,37.4872389
752,사당로26길,126.9779727,37.4794467
753,사당로29길,126.9773555,37.4861644
754,사당로2차길,126.9660472,37.4871214
755,사당로30길,126.9808225,37.4807642
756,사당로8길,126.9682748,37.4835542
757,상도로15길,126.9362517,37.5041193
758,상도로37길,126.9506584,37.5005225
759,상도로47길,126.951912,37.5021171
760,상도로61길,126.957003,37.4947067
761,상도로62길,126.9534595,37.4955491
762,서달로10길,126.9628552,37.5039268
763,서달로14길,126.9649477,37.5072856
764,서달로15길,126.9622803,37.508614
765,서달로8가길,126.9625986,37.5055607
766,성대로1길,126.9339831,37.5009852
767,성대로29길,126.9367653,37.5005418
768,신대방길,126.9102741,37.4887455
769,양녕로26길,126.9436179,37.4962624
770,여의대방로22길,126.9244029,37.4977803
771,여의대방로22나길,126.9222111,37.4959515
772,여의대방로22카길,126.9258526,37.4965658
773,여의대방로24길,126.9245786,37.4986358
774,여의대방로46길,126.9261067,37.5107973
775,장승배기로10길,126.9419166,37.5035977
776,장승배기로19길,126.9379722,37.5082951
777,장승배기로27길,126.938924,37.5108025
778,흑석로13길,126.9591957,37.5101277
779,흑석로9길,126.9580656,37.5083274
780,관악로10길,126.9551208,37.4768029
781,관악로14길,126.9551924,37.4784883
782,관악로28길,126.9583546,37.4846601
783,관악로30길,126.9596407,37.4857764
784,관천로15길,126.9187763,37.4862371
785,관천로22길,126.9248176,37.4885998
786,구암길,126.9475207,37.4900694
787,국회단지길,126.9412352,37.488767
788,낙성대역길,126.9633343,37.4749214
789,난곡로24길,126.921631,37.468291
790,난곡로26길,126.9233044,37.4699559
791,난곡로34길,126.9208969,37.472252
792,난곡로74길,126.9168364,37.4863431
793,난우길,126.9177036,37.4760578
794,난향길,126.916301,37.4629311
795,남부순환로142길,126.9123123,37.4790127
796,남부순환로151길,126.9163862,37.4834482
797,남부순환로161길,126.9200172,37.4844159
798,남부순환로172길,126.923476,37.482695
799,남부순환로234길,126.9565368,37.477174
800,남부순환로248길,126.9659311,37.4736656
801,남현2길,126.9748151,37.4753416
802,남현3길,126.9785378,37.47497
803,남현길,126.9758399,37.4738572
804,당곡길,126.9285645,37.4905772
805,대학14길,126.9356277,37.4656632
806,대학길,126.9382275,37.4668354
807,미성5길,126.9151269,37.4737638
808,법원단지9길,126.9221239,37.4752599
809,법원단지길,126.9213333,37.474634
810,복은길,126.9391032,37.4745891
811,봉천로13길,126.9307895,37.4902328
812,봉천로33길,126.9441274,37.4848436
813,서림7길,126.9410688,37.4728059
814,승방길,126.9789247,37.4726408
815,신림동길,126.9253536,37.4868459
816,신림로11길,126.939027,37.4670073
817,신림로28길,126.9357299,37.4727129
818,신림로38길,126.9380228,37.4767971
819,신림로48길,126.9341738,37.4792699
820,신림로64길,126.9322364,37.4852331
821,신림로65길,126.928245,37.4853079
822,신사로20길,126.9175986,37.4879067
823,신원로3길,126.9264142,37.4820479
824,양녕로6길,126.9505353,37.4839181
825,은천로25길,126.9489276,37.4877445
826,인헌길,126.967686,37.4721794
827,장군봉1길,126.9414621,37.4817397
828,장군봉2길,126.9390055,37.4825275
829,조원로10길,126.9049616,37.4818752
830,조원로18길,126.912624,37.4834191
831,조원중앙로2길,126.9078033,37.4812579
832,중앙길,126.9511603,37.4851539
833,청룡8길,126.9433002,37.4799633
834,청룡길,127.2869556,36.9127223
835,청림3길,126.9588927,37.4901886
836,행운1길,126.9570292,37.481864
837,행운길,126.959909,37.4808279
838,호암로20길,126.9348701,37.466935
839,호암로24길,126.935391,37.469539
840,양산길,126.9103043,36.0069854
841,양지길,128.4931479,37.6386569
842,원신길,126.931406,37.465839
843,소담길,126.9537113,37.5471125
844,강남대로23길,127.0364837,37.4753948
845,강남대로34길,127.0385929,37.483513
846,강남대로8길,127.0427968,37.4691025
847,고무래로8길,127.0100181,37.5036234
848,남부순환로317길,127.0105062,37.4814732
849,남부순환로325길,127.0144183,37.4816084
850,남부순환로339길,127.0219325,37.4851507
851,논현로1길,127.0489506,37.4707065
852,논현로27길,127.0412308,37.4792167
853,동광로12길,126.9853011,37.4885122
854,동광로1길,126.9838562,37.4940947
855,동광로39길,126.9995371,37.49656
856,동산로10길,127.0462819,37.4704172
857,동산로19길,127.0465478,37.4740984
858,방배천로4안길,126.9833312,37.4803714
859,마방로2길,127.0395502,37.4715078
860,바우뫼로39길,127.0395285,37.4821069
861,반포대로9길,127.0091222,37.4828731
862,방배로18길,126.9981081,37.4858934
863,방배로35길,126.9880595,37.4925271
864,방배로42길,126.9901513,37.4944967
865,사임당로17길,127.0187788,37.4921846
866,사평대로22길,126.9975644,37.4977817
867,사평대로26길,126.9989049,37.4984167
868,사평대로57길,127.0222083,37.506945
869,서초대로15길,126.989361,37.4885625
870,서초대로23길,126.9909859,37.4903057
871,서초대로25길,126.9931003,37.4901581
872,서초대로4길,126.9859554,37.483831
873,서초대로64길,127.0213012,37.4932577
874,서초대로8길,126.9883057,37.4836546
875,신반포로45길,127.0178926,37.5117775
876,언남길,127.0425368,37.4727204
877,주흥15길,127.0179203,37.5087824
878,주흥길,127.0195757,37.5069166
879,청두곶길,126.985628,37.4804987
880,효령로23길,126.9932564,37.4823334
881,효령로31길,126.9953655,37.4834504
882,효령로34길,127.000064,37.4800586
883,효령로72길,127.0268239,37.4865408
884,방배중앙로21길,126.9845644,37.492122
885,서초중앙로8길,127.0190403,37.4869148
886,강남대로118길,127.0264178,37.5069599
887,강남대로136길,127.023287,37.5136649
888,강남대로140길,127.023046,37.5143601
889,개포로17길,127.0462794,37.4796417
890,개포로20길,127.0481962,37.4770533
891,개포로28길,127.0501379,37.4777803
892,개포로82길,127.0679765,37.4887738
893,남부순환로365길,127.0398099,37.4875841
894,논현로106길,127.0370746,37.5065956
895,논현로10길,127.0497913,37.4743815
896,논현로115길,127.0299422,37.5084525
897,논현로123길,127.0293954,37.5110401
898,논현로139길,127.0277812,37.5162464
899,논현로159길,127.0255777,37.522559
900,논현로26길,127.0454157,37.4833156
901,논현로28길,127.0445245,37.4834909
902,논현로63길,127.0379488,37.4921786
903,논현로8길,127.0517868,37.4744665
904,도곡로37길,127.0447955,37.4955791
905,도산대로15길,127.0237172,37.5201487
906,도산대로23길,127.0252861,37.5209584
907,도산대로30길,127.0303163,37.5183924
908,도산대로38길,127.0324768,37.5190888
909,도산대로50길,127.0376091,37.5206444
910,도산대로81길,127.0469625,37.5261123
911,도산대로89길,127.0510956,37.5258991
912,봉은사로109길,127.0633745,37.5174074
913,봉은사로29길,127.0342797,37.5091694
914,봉은사로43길,127.0395644,37.511278
915,봉은사로57길,127.044588,37.512626
916,봉은사로68길,127.0511494,37.5101005
917,삼성로115길,127.0494282,37.5143321
918,삼성로147길,127.0461968,37.5213942
919,삼성로57길,127.0582793,37.497349
920,삼성로63길,127.057647,37.4997134
921,삼성로64길,127.0627992,37.5004466
922,삼성로69길,127.0570152,37.5010505
923,삼성로75길,127.0552536,37.503009
924,선릉로121길,127.03999,37.5134419
925,선릉로132길,127.0432944,37.5185474
926,선릉로133길,127.0394932,37.5180248
927,선릉로146길,127.0425973,37.5218251
928,선릉로18길,127.0608098,37.4843475
929,압구정로2길,127.0199948,37.5200389
930,언주로81길,127.041232,37.4997267
931,영동대로112길,127.0626462,37.515319
932,영동대로65길,127.0633623,37.5016741
933,일원로3길,127.0846991,37.4926942
934,일원로9길,127.0853795,37.4904088
935,테헤란로81길,127.0562938,37.5095673
936,학동로38길,127.0344617,37.5131699
937,학동로56길,127.0430683,37.5147383
938,학동로6길,127.0252319,37.5100616
939,학동로77길,127.0483119,37.520583
940,거마로20길,127.1494543,37.4969896
941,동남로20길,127.1353722,37.494842
942,마천로51길,127.152055,37.4967275
943,백제고분로21길,127.0908246,37.5056381
944,백제고분로22길,127.0889823,37.502055
945,백제고분로31길,127.0952442,37.5038326
946,백제고분로32길,127.0943942,37.4998633
947,백제고분로33길,127.0987532,37.5043861
948,백제고분로34길,127.0988138,37.5005541
949,백제고분로39길,127.1043148,37.5058869
950,백제고분로42길,127.1099911,37.5052344
951,백제고분로45길,127.1095702,37.5097005
952,백제고분로46길,127.1137929,37.5075478
953,백제고분로50길,127.1182633,37.5133452
954,삼전로13길,127.086932,37.5075405
955,송이로23길,127.1265768,37.497003
956,송이로32길,127.127438,37.4886476
957,송이로36길,127.1290824,37.4843363
958,송파대로30길,127.1196205,37.4955962
959,양재대로62길,127.1194343,37.4972447
960,양재대로64길,127.1234955,37.4996705
961,양재대로71길,127.1247895,37.511178
962,양재대로72길,127.130059,37.5086456
963,오금로11길,127.1111991,37.515419
964,오금로36길,127.1232621,37.5008125
965,오금로46길,127.1336981,37.4944392
966,풍성로25길,127.1207661,37.5355379
967,강동대로53길,127.132187,37.525296
968,고덕로10길,127.1298786,37.5527856
969,고덕로25길,127.1365194,37.5555234
970,고덕로61길,127.1524482,37.5580119
971,구천면로36길,127.132728,37.5428797
972,구천면로41길,127.1320412,37.546523
973,구천면로42길,127.1365113,37.5449113
974,동남로65길,127.1543469,37.5477331
975,동남로82길,127.1604187,37.5601982
976,동남로85길,127.1546484,37.5613094
977,명일로13길,127.1430487,37.5335139
978,상암로14길,127.1295459,37.5472051
979,상암로4길,127.125598,37.5478953
980,상암로51길,127.1462573,37.5475097
981,상암로5길,127.1276393,37.5521609
982,상일로5길,127.1720915,37.5491539
983,성내로5길,127.1238022,37.5309166
984,성안로3길,127.1262496,37.5270165
985,암사길,127.1347728,37.5515268
986,양재대로101길,127.1354448,37.5325841
987,양재대로116길,127.1425623,37.5382213
988,양재대로124길,127.1457241,37.542279
989,양재대로133길,127.140956,37.548083
990,양재대로91길,127.1335211,37.5283633
991,양재대로95길,127.1345243,37.5305754
992,양재대로96길,127.1387767,37.5294129
993,올림픽로48길,127.1213668,37.5292454
994,올림픽로71길,127.1220685,37.5407341
995,올림픽로77길,127.1232147,37.5432728
996,올림픽로78길,127.1262078,37.5425904
997,올림픽로80길,127.1273736,37.5426719
998,올림픽로98길,127.1292451,37.5505528
999,진황도로27길,127.1323509,37.5400846
1000,진황도로47길,127.1404201,37.5369767
1001,천중로39길,127.1395428,37.5431585
1002,천중로51길,127.1448894,37.5435423
1003,천호대로162길,127.1283212,37.534778
1004,천호대로170길,127.1320973,37.5324835
1005,천호대로187길,127.1426544,37.5367161
1006,천호대로197길,127.1471928,37.538288
1007,천호대로219길,127.1707514,37.5484767
1008,천호옛14길,127.1270493,37.5363024
1009,천호옛길,127.1240365,37.5342545
1010,풍성로37가길,127.1279293,37.5330591
1011,계동길,126.9867284,37.5809421
1012,난계로27길,127.0208344,37.5729076
1013,돈화문로11가길,126.9903073,37.5749095
1014,명륜길,126.9945216,37.5891354
1015,백석동길,126.9670279,37.5953856
1016,북촌로11길,126.9838361,37.5831553
1017,북촌로5길,126.9836008,37.5795376
1018,북촌로5나길,126.9823805,37.5830559
1019,삼청로5길,126.9806183,37.5828725
1020,성균관로5길,126.9944935,37.5858405
1021,숭인동길,127.021663,37.5766848
1022,옥인길,126.9662052,37.5812744
1023,율곡로10길,126.9915784,37.5748384
1024,율곡로16길,127.0036386,37.5750303
1025,이화장길,127.004551,37.5782063
1026,자하문로7길,126.9699973,37.5792054
1027,종로24길,126.9942111,37.5696847
1028,종로58가길,127.0172378,37.5727236
1029,종로65길,127.0199606,37.575677
1030,지봉로8길,127.0162363,37.5759871
1031,창경궁로35길,127.0024965,37.5877012
1032,창신2길,127.0099958,37.5728115
1033,창신5길,127.0123357,37.5744687
1034,창신길,127.0103231,37.5751475
1035,통일로12길,126.9612332,37.5745611
1036,평창길,126.9704556,37.6105415
1037,필운대로1길,126.9679917,37.5778275
1038,난계로11길,127.0222895,37.5665867
1039,난계로21길,127.0216664,37.570083
1040,다산로33길,127.0123033,37.5633821
1041,다산로36길,127.0184523,37.5608659
1042,다산로38길,127.0184822,37.5621665
1043,다산로39길,127.01342,37.5642701
1044,동호로10길,127.0126794,37.5552361
1045,동호로11길,127.0081486,37.5523781
1046,동호로15길,127.0079958,37.5545835
1047,동호로20길,127.0095093,37.5600193
1048,동호로8길,127.0138608,37.5534974
1049,명동길,126.9848959,37.5636048
1050,삼일대로4길,126.9898736,37.5620069
1051,장충단로8길,127.0087292,37.5622737
1052,청구로17길,127.0114813,37.5595243
1053,청구로1길,127.0163419,37.5576377
